,event_id,investigation_type,accident_number,event_date,location,country,latitude,longitude,airport_code,airport_name,injury_severity,aircraft_damage,aircraft_category,registration_number,make,model,amateur_built,number_of_engines,engine_type,far_description,schedule,purpose_of_flight,air_carrier,total_fatal_injuries,total_serious_injuries,total_minor_injuries,total_uninjured,weather_condition,broad_phase_of_flight,report_status,publication_date,total_injuries
70595,20130715X90030,Incident,ENG13IA033,2013-07-02,"Ugolny Airport, UN",UN,060416N,1784034W,,,,Unknown,Airplane,HL8275,boeing,777,No,2.0,Turbo Fan,129,SCHD,,KOREAN AIR LINES COMPANY LTD,0.0,0.0,0.0,0.0,Unk,Unknown,The failure of the transfer gearbox resulting from the fracture and separation of the radial gearshaft from fatigue cracking as a result of a combination of high residual tensile stresses produced by local decarburization during the manufacturing process coupled with the normal operating stresses.,25-09-2020,0.0
70616,20130706X02914,Accident,WPR13LA310,2013-07-06,"Las Vegas, NV",United States,036429N,0011595W,LAS,McCarran International Airport,Non-Fatal,Substantial,Airplane,XBRSC,rockwell,NA-265-65,No,2.0,Turbo Fan,091,,Personal,Eseasa Contrucciones S.A. de C.V.,0.0,0.0,0.0,6.0,VMC,Unknown,"The pilots failure to follow the airplane manufacturers emergency procedures for a hydraulic system failure and emergency braking, which resulted in the loss of braking action upon landing and the subsequent loss of directional control while turning off the runway. Contributing to the accident was the loss of hydraulic pressure for reasons that could not be determined because postaccident testing and examination of the hydraulic system revealed no mechanical failures or anomalies that would have precluded normal operation.
",25-09-2020,0.0
70618,20130707X83745,Accident,DCA13MA120,2013-07-06,"San Francisco, CA",United States,373648N,1222150W,SFO,San Francisco International,Fatal,Destroyed,Airplane,HL7742,boeing,777-200ER,No,2.0,Turbo Fan,129,SCHD,,Asiana Airlines,3.0,137.0,50.0,117.0,VMC,Unknown,"The  flight  crew's  mismanagement  of  the  airplane's  descent  during  the  visual approach, the pilot flying's unintended deactivation of automatic airspeed control, the flight crew's inadequate monitoring of airspeed, and the flight crew's delayed execution of a go-around after  they  became  aware  that  the  airplane  was  below  acceptable  glidepath  and  airspeed tolerances.  

Contributing  to  the  accident  were  (1)  the  complexities  of  the  autothrottle  and autopilot flight director systems that were inadequately described in Boeing's documentation and Asiana's pilot training, which increased the likelihood of mode error; (2) the flight crew's nonstandard communication and coordination regarding the use of the autothrottle and autopilot flight director systems; (3) the pilot flying's inadequate training on the planning and executing of visual approaches; (4) the pilot monitoring/instructor pilot's inadequate supervision of the pilot flying; and (5) flight crew fatigue, which likely degraded their performance.",14-06-2021,190.0
70639,20130712X61436,Accident,DCA13CA128,2013-07-12,"Atlanta, GA",United States,335436N,0084459W,,,Non-Fatal,Unknown,Airplane,N863DA,boeing,777-232,No,2.0,Turbo Jet,121,SCHD,,DELTA AIR LINES INC,0.0,0.0,1.0,278.0,VMC,Unknown,Unexpected encounter with convective turbulence while the flight attendants were preparing the cabin for arrival.,25-09-2020,1.0
70686,20130919X95334,Incident,ENG13WA039,2013-07-21,"Moscow, Russia",Russia,,,SVO,Moscow Sheremetyevo Intern,,Unknown,Airplane,AP-BHV,boeing,777 - 340ER,No,2.0,Turbo Fan,,SCHD,,PAKISTAN INTERNATIONAL AIRLINES COR,0.0,0.0,0.0,0.0,,Unknown,,03-11-2020,0.0
70691,20130723X13256,Accident,DCA13FA131,2013-07-22,"Flushing, NY",United States,404638N,0735221W,LGA,LA GUARDIA,Non-Fatal,Substantial,Airplane,N753SW,boeing,737 7H4,No,2.0,Turbo Fan,121,SCHD,,SOUTHWEST AIRLINES CO,0.0,8.0,0.0,141.0,VMC,Unknown,The captain's attempt to recover from an unstabilized approach by transferring airplane control at low altitude instead of performing a go-around. Contributing to the accident was the captain's failure to comply with standard operating procedures.,13-09-2021,8.0
70694,20140116X14443,Incident,CEN13WA577,2013-07-22,"Paris, France",France,049038N,0002349E,,,Non-Fatal,Minor,Airplane,F-HCIC,cessna,CESSNA 525B,No,2.0,Turbo Fan,,,,CM-CIC BAIL SA,0.0,0.0,0.0,2.0,,Unknown,<br /><br />,03-11-2020,0.0
70780,20130806X31354,Accident,CEN13LA462,2013-08-05,"Eden Prairie, MN",United States,444936N,0932651W,FCM,Flying Cloud Airport,Non-Fatal,Substantial,Airplane,N327FL,embraer,EMB-505,No,2.0,Turbo Fan,091,,Positioning,FLIGHT OPTIONS LLC,0.0,0.0,0.0,2.0,VMC,Unknown,"The flight crew's failure to execute a go-around during a non-stabilized approach, which resulted in a runway overrun.",25-09-2020,0.0
70795,20130809X23530,Accident,ERA13FA358,2013-08-09,"East Haven, CT",United States,411628N,0072535W,HVN,Tweed-New Haven Airport,Fatal,Destroyed,Airplane,N13622,rockwell,690B,No,2.0,Turbo Prop,091,,Personal,,2.0,0.0,0.0,0.0,IMC,Unknown,"The pilot's failure to maintain airspeed while banking aggressively in and out of clouds for landing in gusty tailwind conditions, which resulted in an aerodynamic stall and uncontrolled descent.",25-09-2020,2.0
70824,20130814X15751,Accident,DCA13MA133,2013-08-14,"Birmingham, AL",United States,333350N,0086488W,BHM,Birmingham-Shuttlesworth Inter,Fatal,Destroyed,Airplane,N155UP,airbus,A300 - F4 622R,No,2.0,Turbo Fan,121,NSCH,,UNITED PARCEL SERVICE CO,2.0,0.0,0.0,0.0,Unk,Unknown,"the flight crew's continuation of an unstabilized approach and their failure to monitor the aircraft's altitude during the approach, which led to an inadvertent descent below the minimum approach altitude and subsequently into terrain. Contributing to the accident were (1) the flight crew's failure to properly configure and verify the flight management computer for the profile approach; (2) the captain's failure to communicate his intentions to the first officer once it became apparent the vertical profile was not captured; (3) the flight crew's expectation that they would break out of the clouds at 1,000 feet above ground level due to incomplete weather information; (4) the first officer's failure to make the required minimums callouts;  (5) the captain's performance deficiencies likely due to factors including, but not limited to, fatigue, distraction, or confusion, consistent with performance deficiencies exhibited during training; and (6) the first officer's fatigue due to acute sleep loss resulting from her ineffective off-duty time management and circadian factors.",14-06-2021,2.0
70874,20130829X52159,Incident,DCA13WA144,2013-08-25,"Luton, United Kingdom",United Kingdom,,,,,,Unknown,Airplane,N721FD,airbus,A300B4-622R,No,2.0,Turbo Fan,UNK,,,FEDERAL EXPRESS CORP,0.0,0.0,0.0,0.0,,Unknown,<br /><br />,03-11-2020,0.0
70880,20130827X51843,Accident,CEN13FA509,2013-08-27,"Paris, IL",United States,039425N,0087392W,PRG,Edgar County Airport,Fatal,Destroyed,Airplane,N229H,cessna,421C,No,2.0,Turbo Prop,091,,Business,"RSB Aviation, Inc.",1.0,0.0,0.0,0.0,VMC,Unknown,"The pilot's failure to abort the takeoff during the ground roll after detecting the airplane's degraded performance. Contributing to the accident was the pilot's decision to attempt a flight with a known problem with the left engine and the likely partial loss of left engine power for reasons that could not be determined during the postaccident examination of the engine.

 
",25-09-2020,1.0
70912,20130901X95021,Accident,DCA13FA148,2013-09-01,"Telluride, CO",United States,375711N,1075420W,TEX,TELLURIDE RGNL,Non-Fatal,Substantial,Airplane,N169GL,beech,1900D,No,2.0,Turbo Prop,121,SCHD,,GREAT LAKES AVIATION LTD,0.0,0.0,0.0,12.0,VMC,Unknown,Failure of the left main landing gear actuator internal lock to engage in the locked position for undetermined reasons.,25-09-2020,0.0
70951,20140131X95050,Incident,ENG13WA044,2013-09-07,"Moscow, Russia",Russia,,,,,Non-Fatal,Unknown,Airplane,TC-EJA,bombardier,CL600 2B19,No,2.0,Turbo Fan,,,,,0.0,0.0,0.0,10.0,,Unknown,<br /><br />,03-11-2020,0.0
70992,20130926X35524,Incident,ENG13RA041,2013-09-18,"Makassar, Indonesia, Indonesia",Indonesia,,,,,Non-Fatal,Minor,Airplane,PK-WFV,atr,72-500,No,2.0,Turbo Prop,,,,Wings Air,0.0,0.0,0.0,0.0,,Unknown,,,0.0
70994,20130924X54859,Incident,DCA13WA159,2013-09-18,"Warsaw, Poland",Poland,,,EPWA,Warsaw,,Unknown,Airplane,SP-LRB,boeing,787 - 8QQ,No,2.0,Turbo Fan,,SCHD,,LOT Polish Airlines,0.0,0.0,0.0,0.0,,Unknown,,03-11-2020,0.0
70995,20130919X04513,Accident,WPR13LA416,2013-09-19,"Idaho Falls, ID",United States,433110N,1121613W,IDA,Idaho Falls,Non-Fatal,Substantial,Airplane,N191TP,beech,C90 - A,No,2.0,Turbo Prop,091,,Business,WE FLY LLC,0.0,2.0,1.0,0.0,VMC,Unknown,"The pilot's inadequate preflight fuel planning, which resulted in departure with insufficient fuel to complete the flight, and consequent inflight power loss due to fuel exhaustion.",25-09-2020,3.0
71027,20131018X00334,Incident,ENG13WA043,2013-09-27,"Cusco, Peru",Peru,,,,,Non-Fatal,Unknown,Airplane,OB-2041-P,boeing,737 - 53C,No,2.0,Turbo Fan,,SCHD,,Peruvian Airlines S.A.,0.0,0.0,0.0,114.0,,Unknown,,25-09-2020,0.0
71032,20130930X75500,Accident,WPR13LA431,2013-09-29,"Reno, NV",United States,392956N,0119465W,,,Non-Fatal,Unknown,Airplane,N449QX,bombardier,DHC-8-402,No,2.0,Turbo Prop,121,SCHD,,Horizon Air Industries Inc,0.0,2.0,1.0,58.0,VMC,Unknown,"The airplanes encounter with known moderate-to-severe turbulence, which resulted in a serious injury to a flight attendant.",25-09-2020,3.0
71038,20130930X32148,Accident,WPR13FA430,2013-09-30,"Santa Monica, CA",United States,034056N,0118274W,KSMO,Santa Monica Municipal Airport,Fatal,Destroyed,Airplane,N194SJ,cessna,525A,No,2.0,Turbo Fan,091,,Personal,,4.0,0.0,0.0,0.0,VMC,Unknown,"The pilots failure to adequately decrease the airplanes ground speed or maintain directional control during the landing roll, which resulted in a runway excursion and collision with an airport sign and structure and a subsequent postcrash fire.",25-09-2020,4.0
71076,20131114X65953,Accident,CEN14LA053,2013-10-12,"Lincoln, NE",United States,405435N,0964721W,LNK,LINCOLN,Non-Fatal,Substantial,Airplane,N368PK,cessna,525A,No,2.0,Turbo Fan,091,,Positioning,"Executive Flight Services, Inc",0.0,0.0,0.0,2.0,VMC,Unknown,"The airplanes encounter with a flock of American White Pelicans, which resulted in one bird striking the right outboard wing during en route climb from the departure airport.",25-09-2020,0.0
71083,20131018X11441,Incident,ENG14IA001,2013-10-15,"Greenville, TX",United States,033124N,0096124W,DFW,DALLAS/FORT WORTH INTL,Non-Fatal,Minor,Airplane,N516NK,airbus,A319 132,No,2.0,Turbo Fan,121,SCHD,,Spirit Airlines,0.0,0.0,0.0,150.0,Unk,Unknown,"A high pressure turbine 2nd stage blade separation due to stress corrosion cracking in the J channel cooling cavity. The failed blade entered the gas path and caused substantial damage to the low pressure turbine. The engine was subsequently left at a high power setting for approximately four minutes, exposing the turbine hardware to temperatures that exceeded the material annealing temperature and resulted in in failure and separation of multiple engine components.",25-09-2020,0.0
71085,20131016X44304,Accident,CEN14LA008,2013-10-16,"Wichita, KS",United States,374452N,0971316W,KAAO,Colonel James Jabara Airport,Non-Fatal,Substantial,Airplane,N610AS,embraer-empresa,EMB-500,No,2.0,Turbo Fan,091,,Positioning,EXECUTIVE AIRSHARE CORP,0.0,0.0,0.0,2.0,VMC,Unknown,"The pilots improper brake application during landing, which resulted in a loss of directional control.",25-09-2020,0.0
71094,20131018X34254,Accident,CEN14FA009,2013-10-18,"Derby, KS",United States,373121N,0097133W,,,Fatal,Destroyed,Airplane,N610ED,cessna,500,No,2.0,Turbo Fan,091,,Business,DUFRESNE INC,2.0,0.0,0.0,0.0,VMC,Unknown,"The airplane's encounter with severe icing conditions, which resulted in structural icing, and the pilot's increased workload and subsequent disorientation while maneuvering in instrument flight rules (IFR) conditions with malfunctioning flight instruments, which led to the subsequent loss of airplane control. Contributing to the accident was the pilot's decision to takeoff in IFR conditions and fly a single-pilot operation without a functioning autopilot and with malfunctioning flight instruments.",25-09-2020,2.0
71096,20131121X13345,Accident,DCA14CA014,2013-10-18,"Houston, TX",United States,294546N,0952259W,,,Non-Fatal,Unknown,Airplane,N665UA,boeing,767 322,No,2.0,Turbo Fan,121,SCHD,,United Airlines,0.0,0.0,1.0,227.0,VMC,Unknown,"The airplane's inadvertent encounter with clear air turbulence during cruise flight, which resulted in a serious injury to a flight attendant.",25-09-2020,1.0
71116,20131028X02723,Incident,DCA14WA005,2013-10-22,"Providenciales, Tokelau",Tokelau,,,,,Non-Fatal,Unknown,Airplane,N605AA,boeing,757 223,No,2.0,Turbo Fan,121,SCHD,,,0.0,0.0,0.0,176.0,,Unknown,<br /><br />,03-11-2020,0.0
71122,20131023X24855,Accident,DCA14FA002,2013-10-23,"Homer, AK",United States,593844N,1512836W,HOM,Homer Airport,Non-Fatal,Substantial,Airplane,N575U,beech,1900C,No,2.0,Turbo Prop,121,SCHD,,ERA AVIATION INC,0.0,0.0,0.0,15.0,VMC,Unknown,The first officer inadvertently selecting the landing gear handle up after touchdown during the landing rollout.  Contributing to the accident was the first officer's decision to reconfigure the airplane while still on the active runway.,25-09-2020,0.0
71146,20131101X04142,Accident,CEN14FA035,2013-11-01,"Springdale, AR",United States,361050N,0094826W,,,Fatal,Destroyed,Airplane,N269JG,beech,C90,No,2.0,Turbo Prop,091,,Personal,"J&G Aviation, LLC",2.0,0.0,0.0,0.0,VMC,Unknown,"A total loss of power to both engines due to fuel exhaustion. Also causal were the pilots reliance on the fuel totalizer rather than the fuel quantity gauges to determine the fuel on board and his improper fuel planning.",25-09-2020,2.0
71169,20131110X03324,Accident,CEN14FA046,2013-11-10,"Owasso, OK",United States,361751N,0955228W,,,Fatal,Destroyed,Airplane,N856JT,mitsubishi,MU 2B-25,No,2.0,Turbo Prop,091,,Personal,,1.0,0.0,0.0,0.0,VMC,Unknown,The pilot's loss of airplane control during a known one-engine-inoperative condition. The reasons for the loss of control and engine shutdown could not be determined because the airplane was not equipped with a crash-resistant recorder and postaccident examination and testing did not reveal evidence of any malfunction that would have precluded normal operation.,14-06-2021,1.0
71176,20141029X25613,Accident,ERA15WA034,2013-11-11,"Charallave, Venezuela",Venezuela,101724N,0664854W,SVCS,Oscar Machado Zuloaga,Non-Fatal,Substantial,Airplane,N54VS,bombardier,CL 600 2B16,No,2.0,Turbo Fan,NUSN,,Unknown,,0.0,0.0,0.0,2.0,,Unknown,,25-09-2020,0.0
71194,20131120X80518,Accident,ERA14FA045,2013-11-20,"Fort Lauderdale, FL",United States,026948N,0080410W,FLL,FORT LAUDERDALE/HOLLYWOOD INTL,Fatal,Destroyed,Airplane,XA-USD,learjet,35,No,2.0,Turbo Fan,091,,Positioning,AIR EVAC INTERNATIONAL,4.0,0.0,0.0,0.0,VMC,Unknown,"The pilot's failure to maintain control of the airplane following an inflight deployment of the left engine thrust reverser. Contributing to the accident was the flight crew's failure to perform the appropriate emergency procedures, the copilot's lack of qualification and capability to act as a required flight crewmember for the flight, and the inflight deployment of the left engine thrust reverser for reasons that could not be determined through postaccident investigation.",25-09-2020,4.0
71197,20131126X92315,Accident,ANC14LA007,2013-11-22,"Deadhorse, AK",United States,070030N,0147120W,AK78,Badami,Non-Fatal,Substantial,Airplane,N575X,beech,1900C,No,2.0,Turbo Prop,135,NSCH,,"Hageland Aviation Services, Inc",0.0,0.0,0.0,3.0,IMC,Unknown,"The captains decision to initiate a visual flight rules approach and attempted landing into an area of instrument meteorological conditions, which resulted in the airplane touching down short of the runway. Contributing to the accident was the operators inadequate procedures for operational control and flight release and its inadequate training and oversight of operational control personnel. Also contributing to the accident was the Federal Aviation Administrations failure to hold the operator accountable for correcting known operational deficiencies and ensure compliance with its operational control procedures.
",25-09-2020,0.0
71205,20140106X40632,Accident,DCA14CA031,2013-11-25,"Philadelphia, PA",United States,040024N,0751016W,KPHL,Philadelphia International Air,Non-Fatal,Substantial,Airplane,N808EX,de,DHC8 - 102,No,2.0,Turbo Prop,121,SCHD,,Piedmont Airlines,0.0,0.0,0.0,40.0,VMC,Unknown,"
an inadvertent encounter with several birds during approach that resulted in substantial damage to the airplane.",25-09-2020,0.0
71212,20131219X60702,Incident,ENG14RA004,2013-11-28,"Lugano, Eswatini",Eswatini,,,,,Non-Fatal,Unknown,Airplane,HB-IZW,saab,SAAB 2000,No,2.0,Unknown,,,,Darwin Airline SA,0.0,0.0,0.0,28.0,,Unknown,<br /><br />,03-11-2020,0.0
71223,20131204X10556,Accident,CEN14LA075,2013-12-02,"Walton, IN",United States,403756N,0861153W,,,Non-Fatal,Substantial,Airplane,N810QS,cessna,560,No,2.0,Turbo Fan,135,NSCH,,"NetJets Aviation, Inc",0.0,0.0,0.0,3.0,VMC,Unknown,"The inflight separation of the upper and lower right engine cowlings for reasons that could not be determined based on available evidence.",25-09-2020,0.0
71226,20131203X94343,Accident,ERA14MA060,2013-12-03,"La Alianza, PR",United States,018234N,0663518W,,,Fatal,Destroyed,Airplane,N831BC,fairchild,SA227-AC,No,2.0,Turbo Prop,135,NSCH,,IBC AIRWAYS INC,2.0,0.0,0.0,0.0,VMC,Unknown,"The flight crew's excessive elevator input during a rapid descent under night lighting conditions, which resulted in the overstress and breakup of the airplane. Contributing to the accident was an initial loss of airplane control for reasons that could not be determined because postaccident examination revealed no mechanical anomalies that would have precluded normal operation.",25-09-2020,2.0
