,event_id,investigation_type,accident_number,event_date,location,country,latitude,longitude,airport_code,airport_name,injury_severity,aircraft_damage,aircraft_category,registration_number,make,model,amateur_built,number_of_engines,engine_type,far_description,schedule,purpose_of_flight,air_carrier,total_fatal_injuries,total_serious_injuries,total_minor_injuries,total_uninjured,weather_condition,broad_phase_of_flight,report_status,publication_date,total_injuries
71607,20140502X90759,Accident,ERA14CA217,2014-05-01,"Frederick, MD",United States,039253N,0772228W,FDK,FREDERICK MUNI,Non-Fatal,Substantial,Helicopter,N802CP,robinson,R22 BETA,No,1.0,Reciprocating,091,,Instructional,ADVANCED HELICOPTER CONCEPTS INC,0.0,2.0,0.0,0.0,VMC,Unknown,"The student pilot's failure to maintain directional control during the hover, and the flight instructors lack of remedial action, resulting in a dynamic rollover and structural damage to the helicopter.",25-09-2020,2.0
71610,20140504X23000,Accident,WPR14LA180,2014-05-03,"El Monte, CA",United States,003459N,0011825W,EMT,EL MONTE,Non-Fatal,Substantial,Helicopter,N7895B,bell,47G,No,1.0,Reciprocating,091,,Personal,,0.0,2.0,0.0,0.0,VMC,Unknown,"A partial loss of engine power during climbout due to a malfunctioning magneto and spark plugs.
",25-09-2020,2.0
71615,20140508X30821,Accident,CEN14FA232,2014-05-03,"Telluride, CO",United States,037506N,1075254W,,,Non-Fatal,Substantial,Helicopter,N407MH,bell,407,No,1.0,Turbo Shaft,135,NSCH,,CLASSIC MEDICAL INC,0.0,0.0,0.0,3.0,VMC,Unknown,"The failure of the power turbine thrust (No. 5) bearing due to overheating as a result of oil starvation, which led to the engine failure. Also causal to the accident was an undocumented repair to the gearbox cover oil delivery tube port during which an insert was threaded into the oil delivery tube port that subsequently restricted the oil flow to the power turbine thrust bearing. 
",25-09-2020,0.0
71618,20140505X93424,Accident,ERA14LA223,2014-05-04,"Hamburg, NY",United States,424141N,0784625W,,,Non-Fatal,Substantial,Helicopter,N504TJ,messerschmitt-bolkow-blohm,BK 117,No,2.0,Turbo Shaft,091,,Positioning,MERCY FLIGHT INC,0.0,0.0,0.0,3.0,VMC,Unknown,"Wear in the left cabin door assembly parts, which resulted in the door partially opening in flight, dislodging from the lower door track assembly, and then separating from the helicopter.",25-09-2020,0.0
71660,20140518X13730,Accident,WPR14CA196,2014-05-18,"Bakersfield, CA",United States,035263N,0119328W,BFL,Meadows Field Airport,Non-Fatal,Substantial,Helicopter,N16414,bell,47G,No,1.0,Reciprocating,091,,Positioning,,0.0,0.0,0.0,1.0,VMC,Unknown,"The pilot's failure to maintain aircraft control after the helicopter's skid catching on the side of a trailer during takeoff, which resulted in a dynamic rollover.",25-09-2020,0.0
71667,20140521X35335,Accident,ERA14LA248,2014-05-21,"Beverly, MA",United States,042353N,0705458W,BVY,Beverly Municipal Airport,Non-Fatal,Substantial,Helicopter,N55SL,bell,206 L4,No,1.0,Turbo Shaft,091,,Aerial Observation,HELICOPTERS INC,0.0,0.0,0.0,2.0,VMC,Unknown,"Maintenance personnels inadequate inspection of the engines outer combustion case, which resulted in the failure of the case due to fatigue cracks that initiated on the inside surface of the case and the subsequent total loss of engine power.",25-09-2020,0.0
71683,20140523X30729,Accident,WPR14LA206,2014-05-23,"Waitsburg, WA",United States,462248N,1181213W,,,Non-Fatal,Substantial,Helicopter,N260TA,williams,UH 1H,No,1.0,Turbo Shaft,137,,Positioning,ARCHER AVIATION INC,0.0,1.0,0.0,0.0,VMC,Unknown,"An extreme vibration immediately after entering forward flight for reasons that could not be determined because postaccident examination of the helicopter did not reveal any anomalies that would have precluded normal operation. Contributing to the accident was the pilots inability to maintain helicopter control during the landing. ",25-09-2020,1.0
71684,20140523X44003,Accident,WPR14FA203,2014-05-23,"Santa Paula, CA",United States,341937N,0119448W,SZP,SANTA PAULA,Fatal,Substantial,Helicopter,N4081H,robinson,R22 BETA,No,1.0,Reciprocating,091,,Personal,Channel Islands Helicopters,1.0,0.0,0.0,0.0,VMC,Unknown,The pilot's failure to maintain clearance from power lines while flying at a low altitude.,25-09-2020,1.0
71698,20140527X11007,Accident,CEN14CA252,2014-05-25,"Constantine, MI",United States,414957N,0085406W,,,Non-Fatal,Substantial,Helicopter,N365WM,aerospatiale,AS 365 N2 DAUPHIN,No,2.0,Turbo Shaft,091,,Positioning,WEST MICHIGAN AIR CARE INC,0.0,0.0,0.0,3.0,VMC,Unknown,"The pilot's loss of control while entering a vortex ring state (settling with power) condition, which resulted in a hard landing.",25-09-2020,0.0
71714,20140811X54554,Accident,CEN14LA418,2014-05-28,"Little Falls, MN",United States,046630N,0942049W,,,Fatal,Substantial,Helicopter,N51853,texas,OH 13H/M74A,No,1.0,Reciprocating,137,,Aerial Application,,1.0,0.0,0.0,0.0,VMC,Unknown,The pilot's failure to maintain clearance from a tree at the edge of a field that he was spraying.,25-09-2020,1.0
71715,20140529X73728,Accident,ANC14FA030,2014-05-28,"Chugiak, AK",United States,061254N,0149303W,PABV,Birchwood,Fatal,Destroyed,Helicopter,N392GP,robinson,R44 II,No,1.0,Reciprocating,133,,External Load,GLOBAL POSITIONING SERVICES INC,1.0,0.0,0.0,0.0,VMC,Unknown,"The pilot's loss of control of the helicopter due to impairment or incapacitation from a sudden, acute cardiac event.",25-09-2020,1.0
71717,20140530X71747,Accident,ERA14LA269,2014-05-30,"Whitefield, ME",United States,044127N,0693616W,ME59,MAINE HELICOPTERS,Non-Fatal,Substantial,Helicopter,N650MH,garlick,OH 58A+,No,1.0,Turbo Shaft,091,,Positioning,MAINE HELICOPTERS INC,0.0,1.0,0.0,0.0,VMC,Unknown,"A total loss of engine power due to fuel starvation. Contributing to the accident was the pilots failure to land as soon as possible when the master caution warning light first illuminated as prescribed and his failure to ensure the proper setting of the caution panel segment lights before the flight.",25-09-2020,1.0
71718,20140602X05910,Incident,CEN14IA270,2014-05-30,"Eugene Island 182A,",United States,295810N,0092710W,182A,EI 182A,Non-Fatal,Unknown,Helicopter,N1197,bell,407,No,1.0,Turbo Shaft,135,NSCH,,Westwind Helicopters,0.0,0.0,0.0,6.0,VMC,Unknown,"The improper repair of the outer combustion case, which led to its ultimate failure due to the continued progression of a fatigue crack and resulted in a partial loss of engine power during takeoff. ",25-09-2020,0.0
71724,20140531X12419,Accident,WPR14CA216,2014-05-31,"San Manuel, AZ",United States,323730N,1103350W,,,Non-Fatal,Substantial,Helicopter,N7122E,robinson,R22 BETA,No,1.0,Reciprocating,091,,Aerial Observation,MASTOPIETRO KURT I,0.0,0.0,0.0,1.0,VMC,Unknown,The pilot's failure to maintain an adequate obstacle clearance altitude from phone wires while performing low-level operations.,25-09-2020,0.0
71728,20140602X94257,Accident,CEN14LA269,2014-05-31,"Temple, TX",United States,003197N,0972428W,TPL,Temple Central Texas Regional,Non-Fatal,Substantial,Helicopter,N902CP,schweizer,269C,No,1.0,Reciprocating,091,,Instructional,KACHEMAK BAY FLYING SERVICE INC,0.0,0.0,0.0,2.0,VMC,Unknown,"Ground resonance due to maintenance personnels improper inspection of the landing gear dampers, which resulted in the dampers operating outside of allowable limits.
",25-09-2020,0.0
71746,20140604X23226,Accident,WPR14CA227,2014-06-04,"Prescott, AZ",United States,344030N,1122539W,PRC,ERNEST A. LOVE FIELD,Non-Fatal,Substantial,Helicopter,N223G,robinson,R22 BETA,No,1.0,Reciprocating,091,,Instructional,GUIDANCE HELICOPTERS INC,0.0,0.0,0.0,2.0,VMC,Unknown,"The inadvertent activation of the engine's mixture control during cruise flight by the pilot undergoing instruction, which resulted in a total loss of engine power. Contributing to the accident was the flight instructor's inadequate monitoring of the pilot's actions.",25-09-2020,0.0
71747,20140604X24746,Accident,WPR14LA225,2014-06-04,"Merced, CA",United States,371836N,0120310W,MCE,MERCED RGNL/MACREADY FIELD,Non-Fatal,Destroyed,Helicopter,N78291,emery,ROTORWAY 162F,Yes,1.0,Reciprocating,091,,Personal,,0.0,0.0,0.0,2.0,VMC,Unknown,"The helicopter pilot/owner's decision to install a belt type not recommended by the kit manufacturer in the tail rotor drive system using the incorrect tension values, which led to the belts in-flight failure and the subsequent loss of tail rotor drive during a practice autorotation.",25-09-2020,0.0
71773,20140608X15119,Accident,WPR14TA236,2014-06-08,"Mesa, AZ",United States,332238N,1114743W,FFZ,FALCON FLD,Non-Fatal,Substantial,Helicopter,N504MP,mcdonnell,369E,No,1.0,Turbo Shaft,PUBU,,Public Aircraft - Local,CITY OF MESA,0.0,0.0,0.0,2.0,VMC,Unknown,"The loss of engine power during cruise flight due to the decoupling of the engines turbine and compressor sections. Contributing to the decoupling was the excessive wear of the turbine-to-compressor coupling components due maintenance personnels placement of an incorrect shim during a compressor section overhaul and a latent misalignment within the exhaust collector.",25-09-2020,0.0
71784,20140612X31159,Accident,CEN14FA286,2014-06-11,"South Timbalier Platform,",United States,002830N,0090240W,,,Fatal,Destroyed,Helicopter,N207MY,bell,206 L4,No,1.0,Turbo Shaft,135,NSCH,,Westwind Helicopter LLC,2.0,0.0,0.0,0.0,VMC,Unknown,"The pilot's loss of helicopter control for reasons that could not be determined based on the available information.
",25-09-2020,2.0
71785,20140613X25958,Accident,ANC14LA041,2014-06-11,"Anchorage, AK",United States,611248N,1495040W,MRI,Merril Field,Non-Fatal,Substantial,Helicopter,N356EV,airbus/eurocopter,AS 350 B3,No,1.0,Turbo Shaft,091,NSCH,Personal,Can See Aviation LLC,0.0,0.0,0.0,3.0,VMC,Unknown,"The pilots improper engine start procedure, which resulted in an overspeed of the engine and main rotor drive system.
",05-05-2021,0.0
71815,20140617X85917,Accident,CEN14LA296,2014-06-17,"Decatur, TX",United States,331528N,0973452W,KLUD,Decatur Muncipal,Non-Fatal,Substantial,Helicopter,N536T,bell,206B,No,1.0,Turbo Shaft,091,,Instructional,Federal Aviation Administration,0.0,2.0,0.0,0.0,VMC,Unknown,"The flight instructors improper recovery from a practice autorotation, which resulted in a hard landing.",25-09-2020,2.0
71816,20140619X32751,Accident,WPR14LA251,2014-06-17,"Wailuku, HI",United States,205355N,1562550W,,,Non-Fatal,Substantial,Helicopter,N6094H,airbus,AS 350 BA FX1,No,1.0,Turbo Shaft,135,NSCH,,SUNSHINE HELICOPTERS INC,0.0,0.0,0.0,7.0,VMC,Unknown,"The failure of the engines pneumatic fuel control line fitting, resulting in a loss of engine power. Contributing to the failure was the repeated loosening and re-torqueing of the fitting during required maintenance and inspection. ",25-09-2020,0.0
71821,20140619X44316,Accident,ANC14CA042,2014-06-18,"Coldfoot, AK",United States,674610N,1494454W,,,Non-Fatal,Substantial,Helicopter,N74713,robinson,R44 II,No,1.0,Reciprocating,135,NSCH,,QUICKSILVER AIR INC,0.0,0.0,0.0,3.0,VMC,Unknown,"The pilot's failure to maintain adequate main rotor rpm while maneuvering at a low altitude, which resulted in an emergency landing on uneven terrain.",25-09-2020,0.0
71830,20140624X02752,Accident,CEN14LA313,2014-06-19,"Moscow Mills, MO",United States,385627N,0905438W,M71,Greensfield Airport,Non-Fatal,Substantial,Helicopter,N784SH,robinson,R22 - BETA,No,1.0,Reciprocating,091,,Instructional,"Helicopter Services and Technologies, LLC",0.0,2.0,0.0,0.0,VMC,Unknown,"The flight instructors delayed remedial action to correct the student pilots use of an excessive descent rate during a practice autorotation, which resulted in a hard landing.",25-09-2020,2.0
71835,20140620X43701,Accident,WPR14CA256,2014-06-20,"Long Beach, CA",United States,334850N,0118924W,LGB,LONG BEACH /DAUGHERTY FIELD/,Non-Fatal,Substantial,Helicopter,N681SH,robinson,R22 BETA,No,1.0,Reciprocating,091,,Instructional,,0.0,0.0,0.0,1.0,VMC,Unknown,The pilot's failure to maintain aircraft control while maneuvering for landing.,25-09-2020,0.0
71849,20140623X92501,Accident,CEN14LA307,2014-06-21,"Mt. Comfort, IN",United States,395132N,0855433W,MQJ,INDIANAPOLIS RGNL,Non-Fatal,Substantial,Helicopter,N6828D,rotorway,EXEC 162F,Yes,1.0,Reciprocating,091,,Personal,Tim G Payne,0.0,0.0,0.0,2.0,VMC,Unknown,"The pilots installation of an unauthorized main rotor belt and his subsequent failure to properly inspect the belt, which resulted in inadequate belt tension, the belts failure, and the subsequent loss of engine power. ",25-09-2020,0.0
71861,20140624X92949,Accident,CEN14LA312,2014-06-23,"Texarkana, TX",United States,033328N,0941133W,,,Non-Fatal,Substantial,Helicopter,N407EM,airbus,AS-350B2,No,1.0,Turbo Shaft,135,NSCH,,EAGLEMED LLC,0.0,0.0,0.0,4.0,VMC,Unknown,"The failure of the two fuel control unit drive bearings for reasons that could not be determined based on the available evidence, which resulted in an uncommanded engine acceleration and subsequent overspeed condition. Contributing to the accident was the pilots improper autorotation, which resulted in a hard landing.
",25-09-2020,0.0
71863,20140624X00629,Accident,ERA14LA311,2014-06-24,"Nashville, TN",United States,361225N,0865322W,JWN,JOHN C TUNE,Non-Fatal,Substantial,Helicopter,N544BS,robinson,R44 II,No,1.0,Reciprocating,091,,Personal,,0.0,0.0,0.0,2.0,VMC,Unknown,"The pilots failure to maintain rotor rpm during an autorotation after a perceived partial loss of power, which resulted in a hard landing. Contributing to the accident was radio frequency interference with the governor controller, which resulted in an uncommanded decrease in throttle and the perceived loss of engine power.
",25-09-2020,0.0
71873,20140630X31517,Incident,CEN14IA329,2014-06-26,"Temple, TX",United States,003196N,0972427W,TPL,Central Texas Regional,Non-Fatal,Minor,Helicopter,N808LF,eurocopter,AS 350 B3,No,1.0,Turbo Shaft,091,,Positioning,Air Methods,0.0,0.0,0.0,3.0,VMC,Unknown,"The pilots failure to reposition the yaw servo hydraulic switch to the on position during the pretakeoff hydraulic system check, which resulted in a complete lack of hydraulic boost to the tail rotor system and increased the load required to move the control pedals and led to the pilots subsequent inability to manipulate the control pedals and his loss of yaw control.",25-09-2020,0.0
71877,20140628X02319,Accident,WPR14CA270,2014-06-27,"Quincy, WA",United States,047130N,0119500W,,,Non-Fatal,Substantial,Helicopter,N560LH,robinson,R44 II,No,1.0,Reciprocating,091,,Other Work Use,VERTICAL ASCENT LLC,0.0,0.0,0.0,1.0,VMC,Unknown,"The pilot's failure to maintain clearance from a wind generator tower while drying cherries, which resulted in a loss of aircraft control and subsequent hard landing.",25-09-2020,0.0
71878,20140630X02301,Accident,CEN14LA326,2014-06-27,"Mayhill, NM",United States,325319N,1052845W,,,Non-Fatal,Substantial,Helicopter,N69PJ,aerospatiale,AS350B,No,1.0,Turbo Shaft,091,,Personal,PAY JAY AIR INC,0.0,1.0,1.0,2.0,VMC,Unknown,"The pilot's failure to maintain helicopter control while performing a go-around in strong, gusting wind conditions. Contributing to the accident was the pilot's decision to initiate the flight in strong, gusting wind conditions.",25-09-2020,2.0
71883,20140630X02437,Accident,ERA14RA318,2014-06-28,"Krasnodar Krai, Russia",Russia,453547N,0394257E,,,Fatal,Substantial,Helicopter,RA-15880,robinson,R66,No,1.0,Turbo Shaft,NUSN,,Personal,Technodrom LLC,4.0,0.0,0.0,0.0,Unk,Unknown,,25-09-2020,4.0
71888,20140629X13627,Accident,WPR14LA272,2014-06-29,"Dietrich, ID",United States,042540N,0114150W,,,Non-Fatal,Substantial,Helicopter,N350CR,aerospatiale,AS350B2,No,1.0,Turbo Shaft,135,NSCH,,REEDER FLYING SERVICE INC,0.0,0.0,3.0,0.0,VMC,Unknown,"The pilots sudden incapacitation from a previously undiagnosed medical condition while in cruise flight, which resulted in his inability to maintain helicopter control.",25-09-2020,3.0
71900,20140703X85332,Accident,CEN14CA338,2014-07-02,"Olathe, KS",United States,385114N,0094447W,OJC,JOHNSON COUNTY EXECUTIVE,Non-Fatal,Substantial,Helicopter,N225TV,robinson,R44,No,1.0,Reciprocating,091,,Business,KC Copters,0.0,0.0,0.0,2.0,VMC,Unknown,The pilot's failure to follow the manufacturer's engine shutdown procedure.,25-09-2020,0.0
71907,20140703X81942,Accident,WPR14CA280,2014-07-03,"Gaston, OR",United States,453623N,1225334W,,,Non-Fatal,Substantial,Helicopter,N684PC,bell,47G,No,1.0,Turbo Shaft,137,,Aerial Application,WESTERN HELICOPTER SERVICES INC,0.0,0.0,0.0,1.0,VMC,Unknown,The pilot's inability to maintain control of the helicopter as a result of a hydraulic hose becoming entangled around the right skid.,25-09-2020,0.0
71910,20140704X25308,Accident,WPR14GA281,2014-07-04,"Fallon, NV",United States,392228N,1174649W,,,Non-Fatal,Substantial,Helicopter,N832PA,american,AS350B3,No,1.0,Turbo Shaft,133,,Public Aircraft,Papillon Grand Canyon Helicopters,0.0,1.0,0.0,0.0,VMC,Unknown,"A loss of tail rotor effectiveness, which resulted in an uncontrolled rotation and descent into terrain. Contributing to the accident was a sudden shift in wind conditions and the helicopter's high power demand condition due to its load weight and operating altitude.
",25-09-2020,1.0
71945,20140713X41116,Accident,WPR14CA290,2014-07-11,"Kingston, WA",United States,474929N,1222959W,WA61,THOMPSON AIRPORT,Non-Fatal,Substantial,Helicopter,N88771,bell,47K,No,1.0,Reciprocating,091,,Personal,,0.0,2.0,0.0,2.0,VMC,Unknown,"The pilot's failure to maintain aircraft control during the landing approach, which resulted in an excessive descent angle and settling with power.",25-09-2020,2.0
71946,20140714X22340,Accident,CEN14CA360,2014-07-11,"Englewood, CO",United States,393634N,1045659W,KAPA,Centennial,Non-Fatal,Substantial,Helicopter,N69MP,robinson,R44 II,No,1.0,Reciprocating,091,,Personal,,0.0,0.0,0.0,4.0,VMC,Unknown,The pilot did not maintain control of the helicopter during the takeoff resulting in low rotor rpm and impact of the fuel trailer during the running landing.,25-09-2020,0.0
