,event_id,investigation_type,accident_number,event_date,location,country,latitude,longitude,airport_code,airport_name,injury_severity,aircraft_damage,aircraft_category,registration_number,make,model,amateur_built,number_of_engines,engine_type,far_description,schedule,purpose_of_flight,air_carrier,total_fatal_injuries,total_serious_injuries,total_minor_injuries,total_uninjured,weather_condition,broad_phase_of_flight,report_status,publication_date,total_injuries
73228,20130227X40543,Accident,ERA13CA147,2013-02-24,"Tunica, MS",United States,034416N,0902052W,UTA,Tunica Municipal,Non-Fatal,Unknown,Airplane,N164HQ,embraer,ERJ 190-100 IGW,No,2.0,Turbo Fan,091,,Positioning,Republic Airlines,0.0,0.0,1.0,3.0,VMC,Unknown,The cabin attendant's failure to follow published guidance and checklists before and during landing.,25-09-2020,1.0
73233,20130227X80547,Incident,ENG13IA016,2013-02-25,"Dallas, TX",United States,032547N,0097231W,,,Non-Fatal,Minor,Airplane,B18701,boeing,747,No,4.0,Turbo Fan,129,SCHD,,China Airlines,0.0,0.0,0.0,3.0,Unk,Unknown,"Fuel leaking from a fractured fuel manifold feeder line that ignited on contact with the engines hot compressor rear frame, which resulted in an engine undercowl fire. The fuel manifold feeder line failed due to high amplitude fatigue because the fuel manifold resonance frequencies were within the engine operation range. Contributing to the incident was that the engine was overhauled about the same time as the most current fuel manifold configuration that addressed the high amplitude fatigue failure mode was introduced, thus it was not installed on the engine.",14-06-2021,0.0
73253,20130304X04608,Accident,CEN13WA184,2013-03-04,"Cranves-Sales, France",France,,,LFLI,Aérodrome d'Annemasse,Fatal,Destroyed,Airplane,VP-CAZ,hawker,390,No,1.0,Turbo Fan,NUSN,,Unknown,Global Jet Luxembourg,2.0,0.0,1.0,0.0,VMC,Unknown,,03-11-2020,3.0
73260,20130312X23544,Incident,WPR13IA144,2013-03-05,"Danville, CA",United States,375022N,0122012W,SJC,Norman Y. Mineta San Jose Int,Non-Fatal,Minor,Airplane,N417QX,bombardier,DHC-8-402,No,2.0,Turbo Prop,121,SCHD,,Horizon Air,0.0,0.0,0.0,51.0,VMC,Unknown,"The failure and separation of a section of the No. 2 engine's combustion chamber's small exit duct (SED), which created an airflow disruption that led to an engine surge and subsequent fire. Contributing to the accident was the insufficient weld penetration that remained totally contained within the SED outer dome and did not penetrate through to the inner duct as required by the manufacturing specifications.",25-09-2020,0.0
73264,20130307X72035,Accident,ERA13WA158,2013-03-06,"La Libertad, Peru",Peru,075510S,0773133W,SPIS,Pias Airport,Fatal,Destroyed,Airplane,OB-1992,beech,B200,No,2.0,Turbo Prop,NUSC,NSCH,,Aero Transporte Sociedad Anonima ATSA,9.0,0.0,0.0,0.0,,Unknown,,03-11-2020,9.0
73271,20130308X64149,Accident,ANC13FA030,2013-03-08,"Aleknagik, AK",United States,059194N,0158214W,PADL,Dillingham Airport,Fatal,Destroyed,Airplane,N116AX,beech,1900C,No,2.0,Turbo Prop,135,NSCH,,ALASKA CENTRAL EXPRESS INC,2.0,0.0,0.0,0.0,IMC,Unknown,"

The flight crew's failure to maintain terrain clearance, which resulted in controlled flight into terrain in instrument meteorological conditions. Contributing to the accident were the flight crew's failure to correctly read back and interpret clearance altitudes issued by the air traffic controller, their failure to adhere to minimum altitudes depicted on the published instrument approach chart, and their failure to adhere to company checklists.

Also contributing to the accident were the air traffic controller's issuance of an ambiguous clearance to the flight crew, which  resulted in the airplane's premature descent, his failure to address the pilot's incorrect read back of the assigned clearance altitudes, and his failure to monitor the flight and address the altitude violations and issue terrain-based safety alerts.",25-09-2020,2.0
73272,20130314X14422,Accident,DCA13CA065,2013-03-08,"Atlanta, GA",United States,333812N,0842540W,KATL,Hartsfield/Jackson,Non-Fatal,Substantial,Airplane,N698DL,boeing,757-232,No,2.0,Turbo Fan,121,SCHD,,DELTA AIR LINES INC,0.0,0.0,0.0,148.0,VMC,Unknown,the pilot's failure to maintain correct airspeed and pitch attitude at touchdown.,25-09-2020,0.0
73288,20130321X52907,Accident,ERA13WA178,2013-03-12,"Almeirim Municipality, Brazil",Brazil,000521N,0523837W,,,Fatal,Destroyed,Airplane,PT-VAQ,embraer,EMB-820C,No,2.0,Turbo Prop,NUSC,NSCH,,Fretax Taxi Aereo Ltda.,10.0,0.0,0.0,0.0,VMC,Unknown,,03-11-2020,10.0
73293,20130315X70204,Accident,CEN13LA195,2013-03-13,"Brenham, TX",United States,301311N,0962228W,11R,Brenham Municipal,Non-Fatal,Substantial,Airplane,N665KC,new,PA-46-500TP,No,1.0,Turbo Prop,091,,Instructional,N665KC LLC,0.0,0.0,0.0,3.0,VMC,Unknown,A lack of available engine power during an attempted go-around for reasons that could not be determined because the postaccident engine examinations did not reveal any anomalies consistent with an inability to produce rated power.,25-09-2020,0.0
73298,20130315X82522,Accident,ERA13FA168,2013-03-15,"Fort Lauderdale, FL",United States,261130N,0080922W,FXE,Fort Lauderdale Executive,Fatal,Destroyed,Airplane,N63CA,piper,PA-31T,No,2.0,Turbo Prop,091,,Flight Test,M.A.S. Inc.,3.0,0.0,0.0,0.0,VMC,Unknown,"The pilot's failure to maintain airplane control following an emergency, the nature of which could not be determined because of crash and fire damage, which resulted in an aerodynamic stall.",25-09-2020,3.0
73312,20130317X85055,Accident,CEN13FA196,2013-03-17,"South Bend, IN",United States,414145N,0861746W,SBN,South Bend Airport,Fatal,Destroyed,Airplane,N26DK,hawker,390,No,2.0,Turbo Fan,091,,Business,Digicut Systems,2.0,0.0,2.0,0.0,VMC,Unknown,"The private pilot's inadequate response to the dual engine shutdown during cruise descent, including his failure to adhere to procedures, which ultimately resulted in his failure to maintain airplane control during a single-engine go-around. An additional cause was the pilot's decision to allow the unqualified pilot-rated passenger to manipulate the airplane controls, which directly resulted in the inadvertent dual engine shutdown.",25-09-2020,4.0
73355,20130405X10333,Incident,ENG13IA020,2013-03-29,"Houston, TX",United States,029594N,0952029W,IAH,GEORGE BUSH INTERCONTINENTAL/H,,Unknown,Airplane,N12922,embraer,ERJ-145,No,2.0,Turbo Fan,UNK,,,EXPRESSJET AIRLINES INC,0.0,0.0,0.0,0.0,Unk,Unknown,"The uncommanded left deflection of the airplane's nose wheel due to a malfunction of the electrohydraulic servo valve (EHSV) within the nose wheel steering manifold assembly.  The reason for the malfunction could not be determined; however, a foreign substance was found between the armature and coil of the EHSV that once removed improved the performance of the unit.  It is unknown how the foreign substance was introduced to this location.",25-09-2020,0.0
73382,20130406X70217,Incident,ERA13IA192,2013-04-05,"Meridian, MS",United States,032194N,0884523W,MEI,Key Field Airport,Non-Fatal,Unknown,Airplane,N196EC,embraer,EMB-500,No,2.0,Turbo Fan,091,,Positioning,PROGRESSIVE AVIATION LLC,0.0,0.0,0.0,1.0,VMC,Unknown,"The failure of the main landing gear brake systems antiskid system, which resulted in locked wheels during landing.",25-09-2020,0.0
73383,20130408X10949,Accident,DCA13FA071,2013-04-05,"Las Vegas, NV",United States,036480N,0115180W,LAS,Las vegas,Non-Fatal,Substantial,Airplane,N560UW,airbus,321,No,2.0,Turbo Fan,121,SCHD,,U.A Airways Inc,0.0,0.0,0.0,192.0,VMC,Unknown,the captain's improper recovery from a bounced landing which resulted in a tailstrike.,25-09-2020,0.0
73389,20130514X43053,Accident,WPR13CA228,2013-04-06,"Sandy Valley, NV",United States,354542N,0115392W,04NV,Kingston Ranch Airport,Non-Fatal,Substantial,Airplane,N751J,socata,TBM 700,No,1.0,Turbo Prop,091,,Personal,ROCKET BOY LLC,0.0,0.0,0.0,2.0,VMC,Unknown,"The pilot's failure to extend the landing gear, which resulted in a gear-up landing.",25-09-2020,0.0
73444,20130424X15731,Incident,DCA13WA080,2013-04-22,"Melbourne, Australia",Australia,,,,,Non-Fatal,Minor,Airplane,N119UA,boeing,747-400,No,4.0,Turbo Fan,,,,,0.0,0.0,0.0,146.0,,Unknown,<br /><br />,03-11-2020,0.0
73452,20130510X41006,Incident,CEN13IA270,2013-04-24,"Clearwater, FL",United States,275418N,0824114W,KPIE,St Petersburg-Clearwater Inter,Non-Fatal,Minor,Airplane,N139SL,piaggio,P180,No,2.0,Turbo Prop,091,,Business,AVANTAIR INC,0.0,0.0,0.0,6.0,VMC,Unknown,"The failure of the nose landing gear steering manifold during landing, which resulted in an uncommanded and uncontrollable right turn, and the overhaul facilitys improper overhaul of the nose landing gear steering manifold. ",25-09-2020,0.0
73468,20130507X80356,Incident,ENG13WA024,2013-04-28,"Jeddah, Saudi Arabia, Saudi Arabia",Saudi Arabia,,,JED,King Abdulaziz International,Non-Fatal,Minor,Airplane,HZ-AK16,boeing,777,No,2.0,Turbo Fan,NUSC,SCHD,,Saudi Arabian Airlines,0.0,0.0,0.0,0.0,,Unknown,,03-11-2020,0.0
73476,20130428X31009,Accident,WPR13LA210,2013-04-29,"Bryce, UT",United States,374223N,0112845W,BCE,Bryce Canyon,Non-Fatal,Substantial,Airplane,N2589U,piper,PA46-500TP,No,1.0,Turbo Prop,091,,Personal,Richard Alden,0.0,0.0,0.0,6.0,VMC,Unknown,"The pilot's failure to establish the minimum liftoff speed during takeoff with the airplane over its maximum gross weight, which resulted in the airplanes failure to climb and a subsequent loss of directional control and a runway excursion.",25-09-2020,0.0
73478,20130429X12734,Accident,DCA13MA081,2013-04-29,"Bagram, Afghanistan",Afghanistan,345647N,0691554E,OAIX,Bagram Air Base,Fatal,Destroyed,Airplane,N949CA,boeing,747-400 BCF,No,4.0,Turbo Jet,121,NSCH,,National Air Cargo,7.0,0.0,0.0,0.0,VMC,Unknown,"National Airlines' inadequate procedures for restraining special cargo loads, which resulted in the loadmaster's improper restraint of the cargo, which moved aft and damaged hydraulic systems Nos. 1 and 2 and horizontal stabilizer drive mechanism components, rendering the airplane uncontrollable. Contributing to the accident was the Federal Aviation Administration's inadequate oversight of National Airlines' handling of special cargo loads.",14-06-2021,7.0
73486,20130502X52359,Accident,DCA13FA082,2013-05-01,"Newark, NJ",United States,404159N,0074957W,EWR,Newark Liberty International,Non-Fatal,Minor,Airplane,LN-RKO,airbus,A330,No,2.0,Turbo Fan,129,SCHD,,SCANDINAVIAN AIRLINES SYSTEM,0.0,0.0,0.0,290.0,VMC,Unknown,the failure of flight 908's captain to ensure adequate clearance between the wingtip of his airplane and flight 4226's empennage when he attempted to pass behind the other airplane.,25-09-2020,0.0
73498,20130509X81528,Incident,ENG13WA025,2013-05-03,"Sveg, Sweden, Sweden",Sweden,062252N,0142527E,ESND,Sveg Airport,Non-Fatal,Unknown,Airplane,ES-PJR,bae,Jetstream,No,2.0,Turbo Fan,UNK,SCHD,,Avies AS,0.0,0.0,0.0,16.0,,Unknown,,03-11-2020,0.0
73506,20130507X13505,Accident,CEN13LA263,2013-05-05,"Udall, KS",United States,372245N,0097639W,,,Non-Fatal,Substantial,Airplane,N628JP,air,AT-602,No,1.0,Turbo Prop,137,,Aerial Application,Andy Deterding Ag Aviation,0.0,0.0,0.0,1.0,VMC,Unknown,"The pilot's inadequate flight planning, which resulted in a wire strike.",25-09-2020,0.0
73509,20130509X71919,Accident,ERA13WA232,2013-05-05,"Valencia, Venezuela",Venezuela,010910N,0067570W,SVVA,Arturo Michelena Airport,Fatal,Destroyed,Airplane,N119FD,learjet,60,No,2.0,Turbo Fan,NUSN,,Unknown,"Lytham Group, Inc.",2.0,0.0,0.0,0.0,,Unknown,,03-11-2020,2.0
73513,20130509X82017,Incident,ENG13RA026,2013-05-06,"Osaka, Japan, Japan",Japan,,,RJOO,Osaka International Airport,Non-Fatal,Minor,Airplane,JA206J,bombardier,CL-600,No,2.0,Turbo Fan,NUSC,SCHD,,J-Air,0.0,0.0,0.0,55.0,,Unknown,,03-11-2020,0.0
73525,20130509X04822,Accident,WPR13LA223,2013-05-09,"Biggs, CA",United States,392522N,1214549W,Priv,Williams Ag Service,Fatal,Minor,Airplane,N8214S,schweizer,G-164B,No,1.0,Turbo Prop,091,,Positioning,Williams Ag Service,0.0,0.0,0.0,1.0,VMC,Unknown,"The pilots failure to adequately monitor the runway environment during taxi, which resulted in an on-ground collision.",25-09-2020,0.0
73533,20130517X14847,Accident,DCA13CA091,2013-05-09,"Dallas, TX",United States,325348N,0097213W,DFW,Dallas-Fort Worth,Non-Fatal,Unknown,Airplane,N327NW,airbus,320,No,2.0,Turbo Fan,121,SCHD,,Delta Air Lines,0.0,0.0,1.0,119.0,VMC,Unknown,The flight attendant's inadvertent trip over the jumpseat that had not retracted automatically.,25-09-2020,1.0
73536,20130511X04905,Incident,WPR13IA226,2013-05-10,"Phoenix, AZ",United States,033262N,0112025W,PHX,Phoenix Sky Harbor Int'l,Non-Fatal,Minor,Airplane,N913WN,boeing,737-7H4,No,2.0,Turbo Fan,121,SCHD,,SOUTHWEST AIRLINES CO,0.0,0.0,0.0,59.0,VMC,Unknown,"The failure of the tug operator and wing walker to adequately monitor the environment during pushback of the airplane from the gate in preparation for flight, which led to the collision of the airplane with an adjacently parked airplane. ",25-09-2020,0.0
73537,20130511X50706,Accident,DCA13CA088,2013-05-10,"Cocoa Beach, FL",United States,028283N,0080340W,XMR,Patrick AFB Skid Strip,Non-Fatal,Substantial,Airplane,CBP113,general,MQ-9,No,1.0,Turbo Prop,PUBU,,Public Aircraft - Federal,Customs and Border Protection,0.0,0.0,0.0,0.0,VMC,Unknown,"an improper flare leading to a nose-wheel first touchdown, which resulted in a pilot induced oscillation (PIO).  The PIO caused the UAS to pitch up abruptly on the third nose gear contact with the runway, resulting in the separation of the nose wheel assembly from the landing gear strut.",25-09-2020,0.0
73546,20130515X53650,Accident,DCA13CA090,2013-05-11,"Flushing, NY",United States,404638N,0735221W,KLGA,LaGuardia Airport,Non-Fatal,Unknown,Airplane,N208JQ,embraer-empresa,ERJ 170-200 LR,No,2.0,Turbo Fan,121,SCHD,,SHUTTLE AMERICA CORP,0.0,0.0,1.0,3.0,VMC,Unknown,The flight attendant's decision to move two galley carts simultaneously that resulted in the second cart tipping over onto her foot.,25-09-2020,1.0
73550,20130513X04448,Accident,WPR13FA227,2013-05-13,"McMinnville, OR",United States,451125N,0012395W,MMV,McMinnville,Non-Fatal,Substantial,Airplane,N22MS,gates,35A,No,2.0,Turbo Fan,091,,Positioning,Evergreen International Aviation Inc.,0.0,0.0,0.0,3.0,VMC,Unknown,"Failure of maintenance personnel to reattach the landing gear squat switches following maintenance, which rendered the airplane's steering, braking, and thrust reverser systems inoperative during landing. Contributing to the accident were the failure of both the maintenance facility mechanics and the airplane operator's mechanic and flight crew to identify the error during postmaintenance checks, a failure of the airplane's pilot to apply the emergency brakes in a timely manner, and the copilot's decision to attempt to engage the thrust reversers as the airplane approached the runway end despite multiple indications that they were inoperative and producing partial forward, rather than reverse, thrust.",25-09-2020,0.0
73565,20130516X72528,Accident,WPR13LA233,2013-05-16,"Butte City, CA",United States,392735N,1215545W,,,Non-Fatal,Substantial,Airplane,N83110,schweizer,G-164D,No,1.0,Turbo Prop,137,,Aerial Application,"JONES Flying Service, Inc",0.0,1.0,0.0,0.0,VMC,Unknown,The pilot's failure to maintain airplane control after an encounter with wake turbulence while maneuvering at low altitude. Contributing to the accident was the pilots fatigue due to extended hours of wakefulness and high workload.,25-09-2020,1.0
73572,20130519X11737,Accident,DCA13FA094,2013-05-18,"Newark, NJ",United States,404133N,0074107W,EWR,Newark Liberty International,Non-Fatal,Substantial,Airplane,N934HA,bombardier,DHC8,No,2.0,Turbo Prop,121,SCHD,,Piedmont Airlines,0.0,0.0,0.0,34.0,VMC,Unknown,"the frozen left main landing gear (MLG) uplock roller due to lack of lubrication and the uplock latch that had worn beyond acceptable tolerances, which prevented the flight crew from extending the left MLG using the alternate extension system. Contributing to the accident were the operator's improper maintenance practices, which did not detect the lubrication issue with the roller and the wear of the latch.",25-09-2020,0.0
73586,20130524X83830,Incident,ENG13IA027,2013-05-19,"Atlanta, GA",United States,333827N,0842540W,ATL,HARTSFIELD - JACKSON ATLANTA I,Non-Fatal,Minor,Airplane,B18701,boeing,747,No,4.0,Turbo Fan,129,SCHD,,China Airlines Ltd.,0.0,0.0,0.0,3.0,VMC,Unknown,Failure of the right inboard foreflap outboard fitting due to fatigue and bearing anomalies on the sequence carriages which resulted in the partial separation of the right inboard foreflap. Contributing to the incident was the failure of maintenance personnel to detect the fatigue cracking and bearing anomalies during dedicated inspections.,25-09-2020,0.0
73596,20130524X31547,Accident,CEN13LA293,2013-05-23,"Longview, TX",United States,032322N,0944241W,GGG,EAST TEXAS RGNL,Non-Fatal,Substantial,Airplane,N583LA,air,AT-602,No,1.0,Turbo Prop,137,,Aerial Application,Red River Agviation Inc,0.0,0.0,0.0,1.0,VMC,Unknown,"The pilot's improper fuel management, which resulted in a loss of engine power due to fuel exhaustion. Contributing to the accident was the pilot's inadequate preflight planning, which precluded him from locating his intended destination and led to fuel exhaustion.",25-09-2020,0.0
73649,20130606X60930,Accident,CEN13LA323,2013-06-01,"Hamlin, TX",United States,325058N,0100811W,14F,Hamlin Municipal Airport,Non-Fatal,Substantial,Airplane,N4946X,rockwell,S-2R,No,1.0,Turbo Prop,137,,Aerial Application,TRI COUNTY SPRAYERS INC,0.0,1.0,0.0,0.0,VMC,Unknown,The pilot's decision to land the airplane with a crosswind that exceeded the airplane's capabilities.,25-09-2020,1.0
73659,20130611X94913,Accident,ERA13CA278,2013-06-03,"West Palm Beach, FL",United States,263847N,0801739W,FD38,Wellington Aero Club Airport,Non-Fatal,Substantial,Airplane,N21EP,piper,PA-46-500TP,No,1.0,Turbo Prop,091,,Personal,,0.0,0.0,0.0,3.0,VMC,Unknown,"The pilots diversion of attention while taxiing the airplane, which resulted in his failure to maintain directional control and collision with a ditch.",25-09-2020,0.0
73679,20130607X70213,Accident,CEN13FA326,2013-06-07,"Baker, LA",United States,303435N,0091813W,BTR,"BATON ROUGE METROPOLITAN, RYAN",Fatal,Destroyed,Airplane,N510LD,hawker,B200GT,No,2.0,Turbo Prop,091,,Personal,Osage Air LLC,1.0,0.0,0.0,0.0,VMC,Unknown,"The pilots failure to maintain adequate airspeed during departure, which resulted in an aerodynamic stall and subsequent impact with terrain. Contributing to the accident was the pilots lack of specific knowledge of the airplanes avionics.
",25-09-2020,1.0
